Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
54,20.0,6.0,68,50271.0,2,3,2,4,1,1,1,25,3,3,1,1,9.0,5.0,1981.0,1987.0,2,8,17,17.0,4.0,0,2,3,2,1,3,1,1,1810.0,6,0.0,32.0,1842.0,2,2,2,1.0,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,0,1,2,5.0,1,1.0,2,2,1981,1,3.0,894.0,3,3,1,857.0,72.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2006.0,1,1,385000
55,80.0,6.0,60,7134.0,2,3,1,2,1,1,2,13,3,3,1,8,5.0,5.0,1955.0,1955.0,2,2,9,9.0,4.0,0,3,3,2,3,3,4,2,384.0,6,0.0,0.0,384.0,2,3,2,1.0,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3,1,3,6.0,2,1.0,3,6,1962,3,2.0,572.0,3,3,1,0.0,50.0,0.0,0.0,0.0,0.0,5,2,6,0.0,2.0,2007.0,1,1,130000
56,20.0,6.0,100,10175.0,2,3,2,1,1,1,1,13,3,3,1,1,6.0,5.0,1964.0,1964.0,2,2,7,11.0,2.0,272,3,3,2,3,3,4,3,490.0,6,0.0,935.0,1425.0,2,2,2,1.0,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0,3,1,3,7.0,1,1.0,2,2,1964,2,2.0,576.0,3,3,1,0.0,0.0,0.0,407.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,180500
57,160.0,3.0,24,2645.0,2,2,1,1,1,1,1,22,3,3,4,4,8.0,5.0,1999.0,2000.0,2,2,9,9.0,2.0,456,2,3,3,2,3,4,1,649.0,6,0.0,321.0,970.0,2,1,2,1.0,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,3,1,2,7.0,1,0.0,6,2,1999,1,2.0,480.0,3,3,1,115.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2009.0,1,2,172500
58,60.0,6.0,89,11645.0,2,3,2,1,1,2,1,6,3,3,1,4,7.0,5.0,2004.0,2004.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,6,0.0,6,0.0,860.0,860.0,2,1,2,1.0,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,3,1,2,7.0,1,0.0,6,2,2004,2,2.0,565.0,3,3,1,0.0,70.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2006.0,1,1,196500
59,60.0,6.0,66,13682.0,2,3,3,3,1,3,1,23,3,3,1,4,10.0,5.0,2006.0,2006.0,4,2,15,15.0,2.0,1031,1,3,3,1,3,1,6,0.0,6,0.0,1410.0,1410.0,2,1,2,1.0,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,3,1,2,10.0,1,1.0,2,4,2006,1,3.0,641.0,3,3,1,192.0,0.0,37.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2006.0,4,6,438780
60,20.0,6.0,60,7200.0,2,3,1,2,1,1,1,6,3,3,1,1,5.0,7.0,1972.0,1972.0,2,2,7,7.0,4.0,0,3,3,2,3,3,2,2,632.0,6,0.0,148.0,780.0,2,1,2,1.0,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,6,1973,3,1.0,352.0,3,3,1,196.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,1.0,2008.0,1,1,124900
61,20.0,6.0,63,13072.0,2,3,1,1,1,1,1,21,9,3,1,1,6.0,5.0,2004.0,2004.0,2,2,15,15.0,4.0,0,3,3,3,2,3,4,2,941.0,6,0.0,217.0,1158.0,2,1,2,1.0,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,3,1,2,5.0,1,0.0,6,6,2006,3,2.0,576.0,3,3,1,0.0,50.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2006.0,4,6,158000
62,75.0,8.0,60,7200.0,2,3,1,1,1,1,1,10,3,3,1,6,5.0,7.0,1920.0,1996.0,2,2,9,9.0,4.0,0,3,3,1,3,4,4,6,0.0,6,0.0,530.0,530.0,2,3,1,1.0,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,3,1,4,6.0,1,0.0,6,6,1935,3,1.0,288.0,3,3,3,0.0,0.0,144.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2007.0,1,1,101000
63,120.0,6.0,44,6442.0,2,3,2,1,1,1,1,16,3,3,4,1,8.0,5.0,2006.0,2006.0,2,2,15,15.0,5.0,178,2,3,3,2,2,3,1,24.0,6,0.0,1346.0,1370.0,2,1,2,1.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2,1,2,6.0,1,1.0,2,2,2006,2,2.0,484.0,3,3,1,120.0,49.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2007.0,1,1,202500
64,70.0,8.0,50,10300.0,2,3,2,2,1,1,1,18,5,2,1,4,7.0,6.0,1921.0,1950.0,2,2,14,14.0,4.0,0,3,3,1,3,3,4,6,0.0,6,0.0,576.0,576.0,2,2,2,1.0,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,3,1,3,9.0,1,0.0,6,6,1990,3,2.0,480.0,3,3,1,12.0,11.0,64.0,0.0,0.0,0.0,5,1,6,0.0,4.0,2010.0,1,1,140000
65,60.0,6.0,NA,9375.0,2,3,1,1,1,1,1,6,3,3,1,4,7.0,5.0,1997.0,1998.0,2,2,15,15.0,2.0,573,3,3,3,2,3,4,1,739.0,6,0.0,318.0,1057.0,2,1,2,1.0,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3,1,2,8.0,1,0.0,6,2,1998,2,2.0,645.0,3,3,1,576.0,36.0,0.0,0.0,0.0,0.0,5,1,6,0.0,2.0,2009.0,1,1,219500
66,60.0,6.0,76,9591.0,2,3,1,1,1,1,1,16,3,3,1,4,8.0,5.0,2004.0,2005.0,2,2,15,15.0,2.0,344,2,3,3,1,3,2,6,0.0,6,0.0,1143.0,1143.0,2,1,2,1.0,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4,1,2,9.0,1,1.0,2,4,2004,2,3.0,852.0,3,3,1,192.0,151.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2007.0,1,1,317000
67,20.0,6.0,NA,19900.0,2,3,1,1,1,1,1,13,7,3,1,1,7.0,5.0,1970.0,1989.0,2,2,11,11.0,2.0,287,3,3,2,2,3,1,1,912.0,6,0.0,1035.0,1947.0,2,3,2,1.0,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3,1,3,7.0,2,1.0,2,2,1970,2,2.0,576.0,3,3,1,301.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2010.0,1,1,180000
68,20.0,6.0,72,10665.0,2,3,2,1,1,1,1,6,3,3,1,1,7.0,5.0,2003.0,2003.0,2,2,15,15.0,2.0,167,2,3,3,2,3,2,1,1013.0,6,0.0,440.0,1453.0,2,1,2,1.0,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,3,1,2,7.0,1,0.0,6,2,2003,2,2.0,558.0,3,3,1,144.0,29.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,226000
69,30.0,8.0,47,4608.0,2,3,1,1,1,2,1,18,1,3,1,1,4.0,6.0,1945.0,1950.0,2,2,9,9.0,4.0,0,3,2,2,3,3,4,6,0.0,6,0.0,747.0,747.0,2,3,2,1.0,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,2,1945,3,1.0,220.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2010.0,1,1,80000
70,50.0,6.0,81,15593.0,2,3,1,1,1,2,1,5,3,3,1,2,7.0,4.0,1953.0,1953.0,2,2,4,1.0,4.0,0,2,3,2,3,3,4,3,603.0,6,0.0,701.0,1304.0,3,3,2,1.0,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,3,1,3,7.0,1,1.0,3,2,1953,1,2.0,667.0,3,3,1,0.0,21.0,114.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2006.0,1,1,225000
71,20.0,6.0,95,13651.0,2,3,2,1,1,1,1,13,3,3,1,1,7.0,6.0,1973.0,1973.0,2,2,11,11.0,2.0,1115,3,2,2,2,3,1,2,1880.0,6,0.0,343.0,2223.0,2,1,2,1.0,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3,1,3,8.0,1,2.0,2,2,1973,1,2.0,516.0,3,3,1,300.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2007.0,1,1,244000
72,20.0,6.0,69,7599.0,2,3,1,1,1,2,1,12,3,3,1,1,4.0,6.0,1982.0,2006.0,2,2,7,11.0,4.0,0,3,3,2,3,3,4,2,565.0,6,0.0,280.0,845.0,2,3,2,1.0,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,6,1987,3,2.0,360.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,129500
73,60.0,6.0,74,10141.0,2,3,2,1,1,2,1,9,3,3,1,4,7.0,5.0,1998.0,1998.0,2,2,15,15.0,2.0,40,3,3,3,2,3,4,6,0.0,6,0.0,832.0,832.0,2,2,2,1.0,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,3,1,3,7.0,1,1.0,3,2,1998,1,2.0,427.0,3,3,1,0.0,94.0,0.0,0.0,291.0,0.0,5,5,6,0.0,12.0,2009.0,1,1,185000
74,20.0,6.0,85,10200.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,7.0,1954.0,2003.0,2,2,16,16.0,2.0,104,3,3,2,3,3,4,2,320.0,3,362.0,404.0,1086.0,2,2,2,1.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1989,3,2.0,490.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,3,6,0.0,5.0,2010.0,1,1,144900
75,50.0,8.0,60,5790.0,2,3,1,1,1,2,1,18,3,3,1,4,3.0,6.0,1915.0,1950.0,3,2,15,15.0,4.0,0,2,2,2,4,3,4,6,0.0,6,0.0,840.0,840.0,2,2,1,1.0,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0.0,3,2,3,8.0,1,0.0,6,6,1915,3,1.0,379.0,3,3,1,0.0,0.0,202.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2010.0,1,1,107400
76,180.0,8.0,21,1596.0,2,3,1,1,1,1,1,11,3,3,4,8,4.0,5.0,1973.0,1973.0,2,2,6,6.0,4.0,0,3,3,2,2,3,1,1,462.0,6,0.0,0.0,462.0,2,3,2,1.0,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,4,1973,3,1.0,297.0,3,3,1,120.0,101.0,0.0,0.0,0.0,0.0,5,3,6,0.0,11.0,2009.0,1,1,91000
77,20.0,6.0,NA,8475.0,2,3,2,1,1,1,1,13,3,3,1,1,4.0,7.0,1956.0,1956.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,2,228.0,6,0.0,724.0,952.0,2,1,2,2.0,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,6,1956,3,1.0,283.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2008.0,1,1,135750
78,50.0,8.0,50,8635.0,2,3,1,1,1,1,1,4,3,3,1,2,5.0,5.0,1948.0,2001.0,2,2,16,16.0,4.0,0,3,3,2,3,3,4,3,336.0,1,41.0,295.0,672.0,2,3,2,1.0,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,2,1,3,6.0,2,0.0,6,6,1948,3,1.0,240.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,1.0,2008.0,1,1,127000
79,90.0,6.0,72,10778.0,2,3,1,1,1,1,1,20,3,3,3,1,4.0,5.0,1968.0,1968.0,4,2,7,7.0,4.0,0,3,3,2,3,3,4,6,0.0,6,0.0,1768.0,1768.0,2,3,1,1.0,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2010.0,1,1,136500
80,50.0,8.0,60,10440.0,2,1,1,1,1,2,1,18,3,3,1,4,5.0,6.0,1910.0,1981.0,2,2,16,16.0,4.0,0,3,3,3,3,3,4,6,0.0,6,0.0,440.0,440.0,2,2,2,1.0,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,2,1,3,5.0,1,0.0,6,6,1966,3,2.0,440.0,3,3,1,74.0,0.0,128.0,0.0,0.0,0.0,5,2,6,0.0,5.0,2009.0,1,1,110000
81,60.0,6.0,100,13000.0,2,3,1,1,1,2,1,13,3,3,1,4,6.0,6.0,1968.0,1968.0,2,2,15,15.0,2.0,576,3,2,2,2,3,4,4,448.0,6,0.0,448.0,896.0,2,3,2,1.0,1182.0,960.0,0.0,2142.0,0.0,0.0,2.0,1.0,4,1,2,8.0,1,1.0,2,2,1968,1,1.0,509.0,3,3,1,0.0,72.0,0.0,0.0,252.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,193500
82,120.0,8.0,32,4500.0,2,3,1,1,1,4,1,12,3,3,4,1,6.0,5.0,1998.0,1998.0,4,2,15,15.0,2.0,443,3,2,3,1,2,4,1,1201.0,6,0.0,36.0,1237.0,2,1,2,1.0,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2,1,3,5.0,1,0.0,6,2,1998,1,2.0,405.0,3,3,1,0.0,199.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2006.0,1,1,153500
83,20.0,6.0,78,10206.0,2,3,1,1,1,1,1,22,3,3,1,1,8.0,5.0,2007.0,2007.0,2,2,15,15.0,5.0,468,3,3,3,2,3,4,1,33.0,6,0.0,1530.0,1563.0,2,1,2,1.0,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3,1,2,6.0,1,1.0,2,2,2007,2,3.0,758.0,3,3,1,144.0,99.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2008.0,1,1,245000
84,20.0,6.0,80,8892.0,2,3,2,1,1,1,1,13,3,3,1,1,5.0,5.0,1960.0,1960.0,2,2,9,9.0,1.0,66,3,3,2,3,3,4,6,0.0,6,0.0,1065.0,1065.0,2,2,2,1.0,1065.0,0.0,0.0,1065.0,0.0,0.0,1.0,1.0,3,1,3,6.0,1,0.0,6,6,1974,3,2.0,461.0,3,3,1,74.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2007.0,5,1,126500
85,80.0,6.0,NA,8530.0,2,3,2,1,1,1,1,9,3,3,1,8,7.0,5.0,1995.0,1996.0,2,2,7,7.0,2.0,22,3,3,3,2,3,4,6,0.0,6,0.0,384.0,384.0,2,2,2,1.0,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1.0,3,1,3,7.0,1,1.0,3,4,1995,1,2.0,400.0,3,3,1,120.0,72.0,0.0,0.0,0.0,0.0,5,5,4,700.0,5.0,2009.0,1,1,168500
86,60.0,6.0,121,16059.0,2,3,1,1,1,2,1,14,3,3,1,4,8.0,5.0,1991.0,1992.0,4,2,7,7.0,2.0,284,2,3,2,2,3,4,6,0.0,6,0.0,1288.0,1288.0,2,1,2,1.0,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1.0,4,1,2,9.0,1,1.0,3,2,1991,3,2.0,462.0,3,3,1,127.0,82.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2006.0,1,1,260000
87,60.0,6.0,122,11911.0,2,3,3,1,1,1,1,9,3,3,1,4,6.0,5.0,2005.0,2005.0,2,2,15,15.0,4.0,0,2,3,3,2,3,2,6,0.0,6,0.0,684.0,684.0,2,1,2,1.0,684.0,876.0,0.0,1560.0,0.0,0.0,2.0,1.0,3,1,2,6.0,1,1.0,2,4,2005,1,2.0,400.0,3,3,1,100.0,38.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2009.0,1,1,174000
88,160.0,3.0,40,3951.0,2,2,1,1,1,2,1,22,3,3,4,4,6.0,5.0,2009.0,2009.0,2,2,15,15.0,5.0,76,2,3,3,2,3,2,6,0.0,6,0.0,612.0,612.0,2,1,2,1.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2,1,2,4.0,1,0.0,6,6,2009,2,2.0,528.0,3,3,1,0.0,234.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,4,6,164500
89,50.0,C (all),105,8470.0,2,3,2,1,1,2,1,10,2,2,1,2,3.0,2.0,1915.0,1982.0,4,2,11,11.0,4.0,0,4,4,2,3,4,4,6,0.0,6,0.0,1013.0,1013.0,2,3,1,1.0,1013.0,0.0,513.0,1526.0,0.0,0.0,1.0,0.0,2,1,4,6.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,3,0.0,0.0,156.0,0.0,0.0,0.0,5,2,6,0.0,10.0,2009.0,9,2,85000
90,20.0,6.0,60,8070.0,2,3,1,1,1,1,1,6,3,3,1,1,4.0,5.0,1994.0,1995.0,2,2,15,15.0,4.0,0,3,3,3,2,3,4,1,588.0,6,0.0,402.0,990.0,2,1,2,1.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3,1,3,5.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2007.0,1,1,123600
91,20.0,6.0,60,7200.0,2,3,1,1,1,1,1,13,3,3,1,1,4.0,5.0,1950.0,1950.0,2,2,4,16.0,4.0,0,3,3,4,6,6,5,7,0.0,7,0.0,0.0,0.0,2,3,2,2.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,6,1950,3,2.0,420.0,3,3,1,0.0,29.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2006.0,1,1,109900
92,20.0,6.0,85,8500.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,3.0,1961.0,1961.0,4,2,7,7.0,1.0,203,3,3,2,3,3,4,4,600.0,6,0.0,635.0,1235.0,2,3,2,1.0,1235.0,0.0,0.0,1235.0,0.0,0.0,1.0,0.0,2,1,3,6.0,1,0.0,6,2,1961,3,2.0,480.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,3,6,0.0,12.0,2006.0,1,2,98600
93,30.0,6.0,80,13360.0,2,1,2,3,1,1,1,7,3,3,1,1,5.0,7.0,1921.0,2006.0,2,2,16,16.0,4.0,0,3,2,1,2,3,4,2,713.0,6,0.0,163.0,876.0,2,1,2,1.0,964.0,0.0,0.0,964.0,1.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,1921,3,2.0,432.0,3,3,1,0.0,0.0,44.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2009.0,1,1,163500
94,190.0,C (all),60,7200.0,2,3,1,1,1,2,1,18,3,3,2,6,6.0,6.0,1910.0,1998.0,4,2,9,9.0,4.0,0,3,3,1,3,4,3,4,1046.0,6,0.0,168.0,1214.0,3,1,1,1.0,1260.0,1031.0,0.0,2291.0,0.0,1.0,2.0,0.0,4,2,3,9.0,1,1.0,2,6,1900,3,2.0,506.0,3,3,1,0.0,0.0,0.0,0.0,99.0,0.0,5,5,6,0.0,11.0,2007.0,1,1,133900
95,60.0,6.0,69,9337.0,2,3,2,1,1,1,1,6,3,3,1,4,6.0,5.0,1997.0,1997.0,2,2,15,15.0,4.0,0,3,2,3,2,3,4,1,648.0,6,0.0,176.0,824.0,2,1,2,1.0,905.0,881.0,0.0,1786.0,1.0,0.0,2.0,1.0,3,1,2,7.0,1,0.0,6,2,1997,2,2.0,684.0,3,3,1,0.0,162.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2007.0,1,1,204750
96,60.0,6.0,NA,9765.0,2,3,3,1,1,2,1,9,3,3,1,4,6.0,8.0,1993.0,1993.0,2,2,15,15.0,2.0,68,1,2,3,2,2,4,2,310.0,6,0.0,370.0,680.0,2,2,2,1.0,680.0,790.0,0.0,1470.0,0.0,0.0,2.0,1.0,3,1,3,6.0,1,1.0,3,4,1993,1,2.0,420.0,3,3,1,232.0,63.0,0.0,0.0,0.0,0.0,5,5,4,480.0,4.0,2009.0,1,1,185000
97,20.0,6.0,78,10264.0,2,3,2,1,1,1,1,6,3,3,1,1,7.0,5.0,1999.0,1999.0,2,2,15,15.0,2.0,183,2,3,3,2,3,2,2,1162.0,6,0.0,426.0,1588.0,2,1,2,1.0,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3,1,2,6.0,1,0.0,6,2,1999,2,2.0,472.0,3,3,1,158.0,29.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2006.0,1,1,214000
98,20.0,6.0,73,10921.0,2,3,1,3,1,1,1,8,3,3,1,1,4.0,5.0,1965.0,1965.0,4,2,7,7.0,2.0,48,3,3,2,3,3,4,4,520.0,6,0.0,440.0,960.0,2,3,2,3.0,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1965,1,1.0,432.0,3,3,2,120.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2007.0,1,1,94750
99,30.0,6.0,85,10625.0,2,3,1,1,1,2,1,8,3,3,1,1,5.0,5.0,1920.0,1950.0,2,2,16,16.0,4.0,0,3,3,1,3,3,4,2,108.0,6,0.0,350.0,458.0,2,4,1,1.0,835.0,0.0,0.0,835.0,0.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,3,1920,3,1.0,366.0,4,3,1,0.0,0.0,77.0,0.0,0.0,0.0,5,5,4,400.0,5.0,2010.0,5,2,83000
100,20.0,6.0,77,9320.0,2,3,2,1,1,1,1,13,3,3,1,1,4.0,5.0,1959.0,1959.0,2,2,11,11.0,4.0,0,3,3,2,3,3,4,2,569.0,6,0.0,381.0,950.0,2,4,2,1.0,1225.0,0.0,0.0,1225.0,1.0,0.0,1.0,1.0,3,1,3,6.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,1,352.0,0.0,0.0,0.0,0.0,0.0,5,5,4,400.0,1.0,2010.0,1,1,128950
101,20.0,6.0,NA,10603.0,2,3,2,1,1,1,1,17,3,3,1,1,6.0,7.0,1977.0,2001.0,2,2,11,11.0,2.0,28,3,3,3,3,3,3,2,1200.0,6,0.0,410.0,1610.0,2,2,2,1.0,1610.0,0.0,0.0,1610.0,1.0,0.0,2.0,0.0,3,1,2,6.0,1,2.0,3,2,1977,2,2.0,480.0,3,3,1,168.0,68.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2010.0,1,1,205000
102,60.0,6.0,77,9206.0,2,3,1,1,1,1,1,21,3,3,1,4,6.0,5.0,1985.0,1985.0,2,2,7,7.0,2.0,336,2,3,2,2,3,4,6,0.0,6,0.0,741.0,741.0,2,3,2,1.0,977.0,755.0,0.0,1732.0,0.0,0.0,2.0,1.0,3,1,2,7.0,1,1.0,3,2,1985,1,2.0,476.0,3,3,1,192.0,46.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2010.0,1,1,178000
103,90.0,6.0,64,7018.0,2,3,1,2,1,1,1,21,3,3,3,1,5.0,5.0,1979.0,1979.0,2,2,7,7.0,4.0,0,3,4,4,6,6,5,7,0.0,7,0.0,0.0,0.0,2,3,2,1.0,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,2,1979,3,2.0,410.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,1,4,118964
104,20.0,6.0,94,10402.0,2,3,2,1,1,2,1,6,3,3,1,1,7.0,5.0,2009.0,2009.0,2,2,15,15.0,4.0,0,3,3,3,2,3,4,6,0.0,6,0.0,1226.0,1226.0,2,1,2,1.0,1226.0,0.0,0.0,1226.0,0.0,0.0,2.0,0.0,3,1,2,6.0,1,0.0,6,2,2009,2,3.0,740.0,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2010.0,1,1,198900
105,50.0,8.0,NA,7758.0,2,3,1,1,1,2,1,10,3,3,1,2,7.0,4.0,1931.0,1950.0,2,2,14,14.0,2.0,600,3,4,3,3,3,4,5,224.0,6,0.0,816.0,1040.0,2,1,2,3.0,1226.0,592.0,0.0,1818.0,0.0,0.0,1.0,1.0,4,1,3,7.0,1,2.0,3,6,1951,3,1.0,240.0,3,3,1,0.0,0.0,0.0,0.0,184.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,169500
106,60.0,3.0,75,9375.0,2,3,1,1,1,1,1,22,3,3,1,4,8.0,5.0,2003.0,2004.0,4,2,15,15.0,2.0,768,2,3,3,1,3,4,6,0.0,6,0.0,1053.0,1053.0,2,1,2,1.0,1053.0,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3,1,2,9.0,1,1.0,2,2,2003,2,2.0,648.0,3,3,1,140.0,45.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2008.0,1,1,250000
107,30.0,8.0,60,10800.0,2,1,1,1,1,1,1,18,3,3,1,1,4.0,7.0,1885.0,1995.0,5,2,15,15.0,4.0,0,3,3,1,4,3,4,6,0.0,6,0.0,641.0,641.0,2,2,2,1.0,1047.0,0.0,0.0,1047.0,0.0,0.0,1.0,0.0,2,1,3,6.0,1,0.0,6,6,1954,3,1.0,273.0,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,5,5,4,450.0,8.0,2007.0,1,1,100000
108,20.0,8.0,50,6000.0,2,3,1,1,1,1,1,18,3,3,1,1,5.0,5.0,1948.0,1950.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,2,104.0,3,169.0,516.0,789.0,2,1,2,1.0,789.0,0.0,0.0,789.0,0.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,1948,3,1.0,250.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2008.0,1,6,115000
